Timestamp, Tweet-ID, Included(Y/N)
"Tue Apr 16 00:55:31 +0000 2013","323962827461255168",Y
"Tue Apr 16 00:55:32 +0000 2013","323962831642951680",Y
"Tue Apr 16 00:55:32 +0000 2013","323962831659732992",Y
"Tue Apr 16 00:55:32 +0000 2013","323962831638773761",Y
"Tue Apr 16 00:55:32 +0000 2013","323962831668146177",Y
"Tue Apr 16 00:55:32 +0000 2013","323962831663935488",Y
"Tue Apr 16 00:55:33 +0000 2013","323962835841462272",Y
"Tue Apr 16 00:55:34 +0000 2013","323962840035782656",Y
"Tue Apr 16 00:55:35 +0000 2013","323962844225863682",Y
"Tue Apr 16 00:55:35 +0000 2013","323962844255244288",Y
"Tue Apr 16 00:55:35 +0000 2013","323962844230062081",Y
"Tue Apr 16 00:55:39 +0000 2013","323962861028249600",Y
"Tue Apr 16 00:55:39 +0000 2013","323962861011488770",Y
"Tue Apr 16 00:55:41 +0000 2013","323962869421047808",Y
"Tue Apr 16 00:55:41 +0000 2013","323962869421047809",Y
"Tue Apr 16 00:55:42 +0000 2013","323962873611177986",Y
"Tue Apr 16 00:55:42 +0000 2013","323962873590214656",Y
"Tue Apr 16 00:55:43 +0000 2013","323962877797081088",Y
"Tue Apr 16 00:55:43 +0000 2013","323962877797101569",Y
"Tue Apr 16 00:55:44 +0000 2013","323962881995595778",Y
"Tue Apr 16 00:55:46 +0000 2013","323962890359037952",Y
"Tue Apr 16 00:55:46 +0000 2013","323962890384207872",Y
"Tue Apr 16 00:55:46 +0000 2013","323962890384183296",Y
"Tue Apr 16 00:55:49 +0000 2013","323962902950313985",Y
"Tue Apr 16 00:55:49 +0000 2013","323962902946127873",Y
"Tue Apr 16 00:55:51 +0000 2013","323962911343144960",Y
"Tue Apr 16 00:55:52 +0000 2013","323962915524861953",Y
"Tue Apr 16 00:55:52 +0000 2013","323962915554201602",Y
"Tue Apr 16 00:55:52 +0000 2013","323962915554197504",Y
"Tue Apr 16 00:55:52 +0000 2013","323962915529031681",Y
"Tue Apr 16 00:55:53 +0000 2013","323962919744307201",Y
"Tue Apr 16 00:55:53 +0000 2013","323962919714975744",Y
"Tue Apr 16 00:55:54 +0000 2013","323962923913445376",Y
"Tue Apr 16 00:55:55 +0000 2013","323962928137138176",Y
"Tue Apr 16 00:56:00 +0000 2013","323962949083480065",Y
"Tue Apr 16 00:56:00 +0000 2013","323962949100265472",Y
"Tue Apr 16 00:56:00 +0000 2013","323962949112832001",Y
"Tue Apr 16 00:56:00 +0000 2013","323962949100269568",Y
"Tue Apr 16 00:56:01 +0000 2013","323962953273602049",Y
"Tue Apr 16 00:56:01 +0000 2013","323962953298755584",Y
"Tue Apr 16 00:56:02 +0000 2013","323962957501452290",Y
"Tue Apr 16 00:56:02 +0000 2013","323962957472092160",Y
"Tue Apr 16 00:56:04 +0000 2013","323962965856485376",Y
"Tue Apr 16 00:56:05 +0000 2013","323962970067566593",Y
"Tue Apr 16 00:56:07 +0000 2013","323962978439413762",Y
"Tue Apr 16 00:56:09 +0000 2013","323962986828005377",Y
"Tue Apr 16 00:56:11 +0000 2013","323962995250176001",Y
"Tue Apr 16 00:56:12 +0000 2013","323962999415123968",Y
"Tue Apr 16 00:56:14 +0000 2013","323963007795347456",Y
"Tue Apr 16 00:56:15 +0000 2013","323963012010606593",Y
"Tue Apr 16 00:56:15 +0000 2013","323963012019015681",Y
"Tue Apr 16 00:56:15 +0000 2013","323963012002230273",Y
"Tue Apr 16 00:56:15 +0000 2013","323963012023201793",Y
"Tue Apr 16 00:56:16 +0000 2013","323963016192348161",Y
"Tue Apr 16 00:56:16 +0000 2013","323963016221704192",Y
"Tue Apr 16 00:56:17 +0000 2013","323963020378251264",Y
"Tue Apr 16 00:56:20 +0000 2013","323963032986345472",Y
"Tue Apr 16 00:56:20 +0000 2013","323963032982130688",Y
"Tue Apr 16 00:56:22 +0000 2013","323963041383317504",Y
"Tue Apr 16 00:56:23 +0000 2013","323963045552455680",Y
"Tue Apr 16 00:56:27 +0000 2013","323963062321291264",Y
"Tue Apr 16 00:56:27 +0000 2013","323963062342262784",Y
"Tue Apr 16 00:56:29 +0000 2013","323963070739251200",Y
"Tue Apr 16 00:56:30 +0000 2013","323963074925187072",Y
"Tue Apr 16 00:56:30 +0000 2013","323963074916777985",Y
"Tue Apr 16 00:56:31 +0000 2013","323963079119478784",Y
"Tue Apr 16 00:56:32 +0000 2013","323963083301199872",Y
"Tue Apr 16 00:56:32 +0000 2013","323963083326361601",Y
"Tue Apr 16 00:56:33 +0000 2013","323963087499694080",Y
"Tue Apr 16 00:56:35 +0000 2013","323963095888297984",Y
"Tue Apr 16 00:56:35 +0000 2013","323963095875735552",Y
"Tue Apr 16 00:56:35 +0000 2013","323963095888318464",Y
"Tue Apr 16 00:56:36 +0000 2013","323963100099399680",Y
"Tue Apr 16 00:56:36 +0000 2013","323963100103589889",Y
"Tue Apr 16 00:56:37 +0000 2013","323963104272732160",Y
"Tue Apr 16 00:56:37 +0000 2013","323963104281128960",Y
"Tue Apr 16 00:56:38 +0000 2013","323963108475408384",Y
"Tue Apr 16 00:56:38 +0000 2013","323963108479623169",Y
"Tue Apr 16 00:56:41 +0000 2013","323963121041567745",Y
"Tue Apr 16 00:56:42 +0000 2013","323963125252640768",Y
"Tue Apr 16 00:56:42 +0000 2013","323963125269405697",Y
"Tue Apr 16 00:56:42 +0000 2013","323963125252636672",Y
"Tue Apr 16 00:56:43 +0000 2013","323963129430155264",Y
"Tue Apr 16 00:56:44 +0000 2013","323963133645451265",Y
"Tue Apr 16 00:56:44 +0000 2013","323963133624467456",Y
"Tue Apr 16 00:56:44 +0000 2013","323963133653811204",Y
"Tue Apr 16 00:56:45 +0000 2013","323963137848143872",Y
"Tue Apr 16 00:56:46 +0000 2013","323963142029852673",Y
"Tue Apr 16 00:56:46 +0000 2013","323963142021464064",Y
"Tue Apr 16 00:56:47 +0000 2013","323963146232553472",Y
"Tue Apr 16 00:56:48 +0000 2013","323963150414249984",Y
"Tue Apr 16 00:56:48 +0000 2013","323963150426861568",Y
"Tue Apr 16 00:56:48 +0000 2013","323963150431055872",Y
"Tue Apr 16 00:56:49 +0000 2013","323963154595991552",Y
"Tue Apr 16 00:56:51 +0000 2013","323963162984579072",Y
"Tue Apr 16 00:56:51 +0000 2013","323963163009765376",Y
"Tue Apr 16 00:56:51 +0000 2013","323963163022340096",Y
"Tue Apr 16 00:56:51 +0000 2013","323963163022344195",Y
"Tue Apr 16 00:56:53 +0000 2013","323963171406745600",Y
"Tue Apr 16 00:56:54 +0000 2013","323963175592656896",Y
"Tue Apr 16 00:56:56 +0000 2013","323963183960293376",Y
"Tue Apr 16 00:56:56 +0000 2013","323963183985479680",Y
"Tue Apr 16 00:56:56 +0000 2013","323963183960322048",Y
"Tue Apr 16 00:56:58 +0000 2013","323963192344715264",Y
"Tue Apr 16 00:56:58 +0000 2013","323963192357310464",Y
"Tue Apr 16 00:56:59 +0000 2013","323963196572573696",Y
"Tue Apr 16 00:56:59 +0000 2013","323963196543221761",Y
"Tue Apr 16 00:56:59 +0000 2013","323963196572577792",Y
"Tue Apr 16 00:57:00 +0000 2013","323963200750096384",Y
"Tue Apr 16 00:57:01 +0000 2013","323963204936015872",Y
"Tue Apr 16 00:57:01 +0000 2013","323963204944424960",Y
"Tue Apr 16 00:57:01 +0000 2013","323963204927623168",Y
"Tue Apr 16 00:57:02 +0000 2013","323963209130328064",Y
"Tue Apr 16 00:57:04 +0000 2013","323963217544097793",Y
"Tue Apr 16 00:57:05 +0000 2013","323963221742608384",Y
"Tue Apr 16 00:57:05 +0000 2013","323963221709049856",Y
"Tue Apr 16 00:57:07 +0000 2013","323963230097653761",Y
"Tue Apr 16 00:57:07 +0000 2013","323963230127001600",Y
"Tue Apr 16 00:57:08 +0000 2013","323963234304524288",Y
"Tue Apr 16 00:57:09 +0000 2013","323963238503051264",Y
"Tue Apr 16 00:57:09 +0000 2013","323963238503030784",Y
"Tue Apr 16 00:57:09 +0000 2013","323963238511419393",Y
"Tue Apr 16 00:57:11 +0000 2013","323963246874869760",Y
"Tue Apr 16 00:57:11 +0000 2013","323963246891630592",Y
"Tue Apr 16 00:57:12 +0000 2013","323963251064979457",Y
"Tue Apr 16 00:57:13 +0000 2013","323963255263465472",Y
"Tue Apr 16 00:57:13 +0000 2013","323963255292833793",Y
"Tue Apr 16 00:57:14 +0000 2013","323963259482959872",Y
"Tue Apr 16 00:57:15 +0000 2013","323963263677251584",Y
"Tue Apr 16 00:57:16 +0000 2013","323963267842203648",Y
"Tue Apr 16 00:57:16 +0000 2013","323963267850592256",Y
"Tue Apr 16 00:57:16 +0000 2013","323963267875758080",Y
"Tue Apr 16 00:57:17 +0000 2013","323963272057462785",Y
"Tue Apr 16 00:57:19 +0000 2013","323963280429309952",Y
"Tue Apr 16 00:57:21 +0000 2013","323963288817917953",Y
"Tue Apr 16 00:57:22 +0000 2013","323963293024808961",Y
"Tue Apr 16 00:57:23 +0000 2013","323963297202315264",Y
"Tue Apr 16 00:57:24 +0000 2013","323963301430194176",Y
"Tue Apr 16 00:57:26 +0000 2013","323963309797818368",Y
"Tue Apr 16 00:57:27 +0000 2013","323963314000502784",Y
"Tue Apr 16 00:57:28 +0000 2013","323963318178025474",Y
"Tue Apr 16 00:57:28 +0000 2013","323963318211588097",Y
"Tue Apr 16 00:57:28 +0000 2013","323963318186409984",Y
"Tue Apr 16 00:57:29 +0000 2013","323963322380734465",Y
"Tue Apr 16 00:57:29 +0000 2013","323963322380726273",Y
"Tue Apr 16 00:57:30 +0000 2013","323963326575017984",Y
"Tue Apr 16 00:57:30 +0000 2013","323963326579224576",Y
"Tue Apr 16 00:57:30 +0000 2013","323963326566645762",Y
"Tue Apr 16 00:57:31 +0000 2013","323963330790318081",Y
"Tue Apr 16 00:57:31 +0000 2013","323963330781904898",Y
"Tue Apr 16 00:57:33 +0000 2013","323963339149565953",Y
"Tue Apr 16 00:57:34 +0000 2013","323963343339671553",Y
"Tue Apr 16 00:57:35 +0000 2013","323963347533955072",Y
"Tue Apr 16 00:57:36 +0000 2013","323963351728259072",Y
"Tue Apr 16 00:57:36 +0000 2013","323963351732461568",Y
"Tue Apr 16 00:57:36 +0000 2013","323963351753437185",Y
"Tue Apr 16 00:57:37 +0000 2013","323963355956137984",Y
"Tue Apr 16 00:57:38 +0000 2013","323963360116871168",Y
"Tue Apr 16 00:57:40 +0000 2013","323963368509698049",Y
"Tue Apr 16 00:57:44 +0000 2013","323963385312067584",Y
"Tue Apr 16 00:57:45 +0000 2013","323963389497966592",Y
"Tue Apr 16 00:57:45 +0000 2013","323963389497978880",Y
"Tue Apr 16 00:57:45 +0000 2013","323963389493800960",Y
"Tue Apr 16 00:57:46 +0000 2013","323963393709064192",Y
"Tue Apr 16 00:57:46 +0000 2013","323963393709056000",Y
"Tue Apr 16 00:57:47 +0000 2013","323963397903372288",Y
"Tue Apr 16 00:57:47 +0000 2013","323963397869801472",Y
"Tue Apr 16 00:57:48 +0000 2013","323963402085076993",Y
"Tue Apr 16 00:57:49 +0000 2013","323963406283571200",Y
"Tue Apr 16 00:57:49 +0000 2013","323963406279401473",Y
"Tue Apr 16 00:57:50 +0000 2013","323963410477883392",Y
"Tue Apr 16 00:57:50 +0000 2013","323963410456928256",Y
"Tue Apr 16 00:57:52 +0000 2013","323963418853908480",Y
"Tue Apr 16 00:57:53 +0000 2013","323963423060803584",Y
"Tue Apr 16 00:57:53 +0000 2013","323963423044022275",Y
"Tue Apr 16 00:57:55 +0000 2013","323963431432634369",Y
"Tue Apr 16 00:57:56 +0000 2013","323963435647909888",Y
"Tue Apr 16 00:57:56 +0000 2013","323963435652116481",Y
"Tue Apr 16 00:57:57 +0000 2013","323963439808655362",Y
"Tue Apr 16 00:57:59 +0000 2013","323963448230805504",Y
"Tue Apr 16 00:57:59 +0000 2013","323963448222437376",Y
"Tue Apr 16 00:58:01 +0000 2013","323963456606830592",Y
"Tue Apr 16 00:58:02 +0000 2013","323963460784361472",Y
"Tue Apr 16 00:58:03 +0000 2013","323963464991272960",Y
"Tue Apr 16 00:58:03 +0000 2013","323963464978661378",Y
"Tue Apr 16 00:58:04 +0000 2013","323963469185560576",Y
"Tue Apr 16 00:58:06 +0000 2013","323963477582548992",Y
"Tue Apr 16 00:58:06 +0000 2013","323963477561573376",Y
"Tue Apr 16 00:58:07 +0000 2013","323963481760079873",Y
"Tue Apr 16 00:58:07 +0000 2013","323963481755901952",Y
"Tue Apr 16 00:58:07 +0000 2013","323963481789444096",Y
"Tue Apr 16 00:58:08 +0000 2013","323963485958578176",Y
"Tue Apr 16 00:58:08 +0000 2013","323963485966958592",Y
"Tue Apr 16 00:58:08 +0000 2013","323963485954383872",Y
"Tue Apr 16 00:58:09 +0000 2013","323963490144505856",Y
"Tue Apr 16 00:58:09 +0000 2013","323963490165469185",Y
"Tue Apr 16 00:58:10 +0000 2013","323963494347194368",Y
"Tue Apr 16 00:58:10 +0000 2013","323963494347198464",Y
"Tue Apr 16 00:58:10 +0000 2013","323963494359777280",Y
"Tue Apr 16 00:58:12 +0000 2013","323963502735806464",Y
"Tue Apr 16 00:58:12 +0000 2013","323963502727421954",Y
"Tue Apr 16 00:58:12 +0000 2013","323963502723203072",Y
"Tue Apr 16 00:58:12 +0000 2013","323963502748381184",Y
"Tue Apr 16 00:58:15 +0000 2013","323963515314524160",Y
"Tue Apr 16 00:58:15 +0000 2013","323963515343876096",Y
"Tue Apr 16 00:58:16 +0000 2013","323963519521390592",Y
"Tue Apr 16 00:58:16 +0000 2013","323963519517204480",Y
"Tue Apr 16 00:58:17 +0000 2013","323963523724091393",Y
"Tue Apr 16 00:58:19 +0000 2013","323963532108517376",Y
"Tue Apr 16 00:58:21 +0000 2013","323963540488716288",Y
"Tue Apr 16 00:58:22 +0000 2013","323963544683044865",Y
"Tue Apr 16 00:58:25 +0000 2013","323963557270147072",Y
"Tue Apr 16 00:58:25 +0000 2013","323963557278535680",Y
"Tue Apr 16 00:58:26 +0000 2013","323963561477017601",Y
"Tue Apr 16 00:58:27 +0000 2013","323963565646155776",Y
"Tue Apr 16 00:58:28 +0000 2013","323963569840484353",Y
"Tue Apr 16 00:58:29 +0000 2013","323963574034759680",Y
"Tue Apr 16 00:58:30 +0000 2013","323963578254237697",Y
"Tue Apr 16 00:58:30 +0000 2013","323963578258423808",Y
"Tue Apr 16 00:58:31 +0000 2013","323963582448558081",Y
"Tue Apr 16 00:58:31 +0000 2013","323963582435954688",Y
"Tue Apr 16 00:58:31 +0000 2013","323963582435975168",Y
"Tue Apr 16 00:58:33 +0000 2013","323963590803591169",Y
"Tue Apr 16 00:58:33 +0000 2013","323963590837145600",Y
"Tue Apr 16 00:58:33 +0000 2013","323963590828773376",Y
"Tue Apr 16 00:58:34 +0000 2013","323963595010478081",Y
"Tue Apr 16 00:58:34 +0000 2013","323963595018883072",Y
"Tue Apr 16 00:58:34 +0000 2013","323963595014676480",Y
"Tue Apr 16 00:58:35 +0000 2013","323963599213170688",Y
"Tue Apr 16 00:58:35 +0000 2013","323963599221567488",Y
"Tue Apr 16 00:58:37 +0000 2013","323963607585021954",Y
"Tue Apr 16 00:58:37 +0000 2013","323963607605997568",Y
"Tue Apr 16 00:58:38 +0000 2013","323963611804471296",Y
"Tue Apr 16 00:58:39 +0000 2013","323963616007172096",Y
"Tue Apr 16 00:58:40 +0000 2013","323963620167909377",Y
"Tue Apr 16 00:58:40 +0000 2013","323963620172124162",Y
"Tue Apr 16 00:58:41 +0000 2013","323963624387403777",Y
"Tue Apr 16 00:58:42 +0000 2013","323963628560711681",Y
"Tue Apr 16 00:58:42 +0000 2013","323963628569112576",Y
"Tue Apr 16 00:58:42 +0000 2013","323963628560732160",Y
"Tue Apr 16 00:58:43 +0000 2013","323963632755027969",Y
"Tue Apr 16 00:58:43 +0000 2013","323963632780210176",Y
"Tue Apr 16 00:58:44 +0000 2013","323963636978700288",Y
"Tue Apr 16 00:58:45 +0000 2013","323963641156210689",Y
"Tue Apr 16 00:58:45 +0000 2013","323963641164599296",Y
"Tue Apr 16 00:58:46 +0000 2013","323963645367304195",Y
"Tue Apr 16 00:58:46 +0000 2013","323963645367308288",Y
"Tue Apr 16 00:58:47 +0000 2013","323963649553223681",Y
"Tue Apr 16 00:58:48 +0000 2013","323963653726564353",Y
"Tue Apr 16 00:58:48 +0000 2013","323963653743321089",Y
"Tue Apr 16 00:58:50 +0000 2013","323963662136123392",Y
"Tue Apr 16 00:58:52 +0000 2013","323963670495379457",Y
"Tue Apr 16 00:58:52 +0000 2013","323963670507966465",Y
"Tue Apr 16 00:58:53 +0000 2013","323963674723229696",Y
"Tue Apr 16 00:58:53 +0000 2013","323963674698063872",Y
"Tue Apr 16 00:58:56 +0000 2013","323963687289360384",Y
"Tue Apr 16 00:58:57 +0000 2013","323963691479470081",Y
"Tue Apr 16 00:58:57 +0000 2013","323963691471089664",Y
"Tue Apr 16 00:58:59 +0000 2013","323963699868090368",Y
"Tue Apr 16 00:59:00 +0000 2013","323963704087564289",Y
"Tue Apr 16 00:59:02 +0000 2013","323963712438427650",Y
"Tue Apr 16 00:59:03 +0000 2013","323963716645294080",Y
"Tue Apr 16 00:59:03 +0000 2013","323963716641095681",Y
"Tue Apr 16 00:59:04 +0000 2013","323963720839610369",Y
"Tue Apr 16 00:59:04 +0000 2013","323963720839618560",Y
"Tue Apr 16 00:59:06 +0000 2013","323963729249181698",Y
"Tue Apr 16 00:59:06 +0000 2013","323963729236611073",Y
"Tue Apr 16 00:59:06 +0000 2013","323963729244983297",Y
"Tue Apr 16 00:59:07 +0000 2013","323963733418315776",Y
"Tue Apr 16 00:59:08 +0000 2013","323963737637806080",Y
"Tue Apr 16 00:59:08 +0000 2013","323963737633595392",Y
"Tue Apr 16 00:59:08 +0000 2013","323963737637793792",Y
"Tue Apr 16 00:59:08 +0000 2013","323963737608433664",Y
"Tue Apr 16 00:59:10 +0000 2013","323963746013822976",Y
"Tue Apr 16 00:59:11 +0000 2013","323963750208135169",Y
"Tue Apr 16 00:59:11 +0000 2013","323963750191357952",Y
"Tue Apr 16 00:59:11 +0000 2013","323963750199742465",Y
"Tue Apr 16 00:59:12 +0000 2013","323963754415026176",Y
"Tue Apr 16 00:59:12 +0000 2013","323963754415017984",Y
"Tue Apr 16 00:59:13 +0000 2013","323963758609326081",Y
"Tue Apr 16 00:59:13 +0000 2013","323963758579970049",Y
"Tue Apr 16 00:59:14 +0000 2013","323963762770079744",Y
"Tue Apr 16 00:59:14 +0000 2013","323963762786856960",Y
"Tue Apr 16 00:59:15 +0000 2013","323963766993735681",Y
"Tue Apr 16 00:59:15 +0000 2013","323963766972751875",Y
"Tue Apr 16 00:59:16 +0000 2013","323963771167076352",Y
"Tue Apr 16 00:59:16 +0000 2013","323963771192213505",Y
"Tue Apr 16 00:59:17 +0000 2013","323963775369764864",Y
"Tue Apr 16 00:59:17 +0000 2013","323963775352967168",Y
"Tue Apr 16 00:59:19 +0000 2013","323963783766753280",Y
"Tue Apr 16 00:59:19 +0000 2013","323963783749963776",Y
"Tue Apr 16 00:59:20 +0000 2013","323963787935879168",Y
"Tue Apr 16 00:59:23 +0000 2013","323963800522993665",Y
"Tue Apr 16 00:59:23 +0000 2013","323963800523001856",Y
"Tue Apr 16 00:59:24 +0000 2013","323963804729868289",Y
"Tue Apr 16 00:59:25 +0000 2013","323963808940961794",Y
"Tue Apr 16 00:59:27 +0000 2013","323963817325363201",Y
"Tue Apr 16 00:59:28 +0000 2013","323963821528076288",Y
"Tue Apr 16 00:59:28 +0000 2013","323963821523869696",Y
"Tue Apr 16 00:59:29 +0000 2013","323963825688809472",Y
"Tue Apr 16 00:59:29 +0000 2013","323963825713999873",Y
"Tue Apr 16 00:59:31 +0000 2013","323963834110988290",Y
"Tue Apr 16 00:59:31 +0000 2013","323963834102583296",Y
"Tue Apr 16 00:59:31 +0000 2013","323963834081624064",Y
"Tue Apr 16 00:59:31 +0000 2013","323963834110971904",Y
"Tue Apr 16 00:59:33 +0000 2013","323963842478616576",Y
"Tue Apr 16 00:59:33 +0000 2013","323963842491191296",Y
"Tue Apr 16 00:59:35 +0000 2013","323963850850459649",Y
"Tue Apr 16 00:59:35 +0000 2013","323963850850455552",Y
"Tue Apr 16 00:59:35 +0000 2013","323963850850447360",Y
"Tue Apr 16 00:59:36 +0000 2013","323963855078309888",Y
"Tue Apr 16 00:59:37 +0000 2013","323963859239063553",Y
"Tue Apr 16 00:59:37 +0000 2013","323963859264212992",Y
"Tue Apr 16 00:59:37 +0000 2013","323963859276820480",Y
"Tue Apr 16 00:59:38 +0000 2013","323963863433351168",Y
"Tue Apr 16 00:59:40 +0000 2013","323963871821955075",Y
"Tue Apr 16 00:59:41 +0000 2013","323963876020482049",Y
"Tue Apr 16 00:59:41 +0000 2013","323963876020473856",Y
"Tue Apr 16 00:59:43 +0000 2013","323963884430049280",Y
"Tue Apr 16 00:59:44 +0000 2013","323963888632725504",Y
"Tue Apr 16 00:59:45 +0000 2013","323963892797698048",Y
"Tue Apr 16 00:59:45 +0000 2013","323963892801892353",Y
"Tue Apr 16 00:59:47 +0000 2013","323963901207265281",Y
"Tue Apr 16 00:59:47 +0000 2013","323963901194665985",Y
"Tue Apr 16 00:59:48 +0000 2013","323963905397383168",Y
"Tue Apr 16 00:59:48 +0000 2013","323963905380601856",Y
"Tue Apr 16 00:59:48 +0000 2013","323963905414160384",Y
"Tue Apr 16 00:59:48 +0000 2013","323963905405775873",Y
"Tue Apr 16 00:59:49 +0000 2013","323963909591662593",Y
"Tue Apr 16 00:59:49 +0000 2013","323963909604257792",Y
"Tue Apr 16 00:59:50 +0000 2013","323963913794375680",Y
"Tue Apr 16 00:59:51 +0000 2013","323963917976096769",Y
"Tue Apr 16 00:59:52 +0000 2013","323963922166198272",Y
"Tue Apr 16 00:59:52 +0000 2013","323963922162016256",Y
"Tue Apr 16 00:59:53 +0000 2013","323963926347923457",Y
"Tue Apr 16 00:59:53 +0000 2013","323963926377279488",Y
"Tue Apr 16 00:59:53 +0000 2013","323963926356299776",Y
"Tue Apr 16 00:59:53 +0000 2013","323963926385680386",Y
"Tue Apr 16 00:59:55 +0000 2013","323963934757511168",Y
"Tue Apr 16 00:59:55 +0000 2013","323963934757498881",Y
"Tue Apr 16 00:59:55 +0000 2013","323963934761689088",Y
"Tue Apr 16 00:59:56 +0000 2013","323963938947612672",Y
"Tue Apr 16 00:59:56 +0000 2013","323963938930819072",Y
"Tue Apr 16 00:59:57 +0000 2013","323963943154487296",Y
"Tue Apr 16 00:59:57 +0000 2013","323963943129317376",Y
"Tue Apr 16 00:59:57 +0000 2013","323963943146102786",Y
"Tue Apr 16 00:59:57 +0000 2013","323963943146123264",Y
"Tue Apr 16 00:59:58 +0000 2013","323963947352989696",Y
"Tue Apr 16 00:59:39 +0000 2013","323964018631000065",Y
"Tue Apr 16 01:00:01 +0000 2013","323963959914938369",Y
"Tue Apr 16 01:00:01 +0000 2013","323963959931723776",Y
"Tue Apr 16 01:00:01 +0000 2013","323963959910748160",Y
"Tue Apr 16 01:00:02 +0000 2013","323963964117618689",Y
"Tue Apr 16 01:00:05 +0000 2013","323963976687960064",Y
"Tue Apr 16 01:00:06 +0000 2013","323963980911636480",Y
"Tue Apr 16 01:00:06 +0000 2013","323963980911624192",Y
"Tue Apr 16 01:00:07 +0000 2013","323963985068179456",Y
"Tue Apr 16 01:00:09 +0000 2013","323963993494519810",Y
"Tue Apr 16 01:00:11 +0000 2013","323964001845407746",Y
"Tue Apr 16 01:00:12 +0000 2013","323964006064857088",Y
"Tue Apr 16 01:00:12 +0000 2013","323964006064865280",Y
"Tue Apr 16 01:00:14 +0000 2013","323964014453473280",Y
"Tue Apr 16 01:00:14 +0000 2013","323964014436679682",Y
"Tue Apr 16 01:00:14 +0000 2013","323964014457663488",Y
"Tue Apr 16 01:00:15 +0000 2013","323964018651971586",Y
"Tue Apr 16 01:00:17 +0000 2013","323964027015421952",Y
"Tue Apr 16 01:00:18 +0000 2013","323964031243268100",Y
"Tue Apr 16 01:00:20 +0000 2013","323964039627677696",Y
"Tue Apr 16 01:00:20 +0000 2013","323964039602511872",Y
"Tue Apr 16 01:00:21 +0000 2013","323964043801030656",Y
"Tue Apr 16 01:00:21 +0000 2013","323964043788435457",Y
"Tue Apr 16 01:00:22 +0000 2013","323964048012083200",Y
"Tue Apr 16 01:00:23 +0000 2013","323964052198027264",Y
"Tue Apr 16 01:00:26 +0000 2013","323964064797696001",Y
"Tue Apr 16 01:00:26 +0000 2013","323964064797691905",Y
"Tue Apr 16 01:00:26 +0000 2013","323964064797696000",Y
"Tue Apr 16 01:00:28 +0000 2013","323964073169526784",Y
"Tue Apr 16 01:00:28 +0000 2013","323964073182109696",Y
"Tue Apr 16 01:00:29 +0000 2013","323964077363843073",Y
"Tue Apr 16 01:00:29 +0000 2013","323964077342859265",Y
"Tue Apr 16 01:00:32 +0000 2013","323964089942564864",Y
"Tue Apr 16 01:00:32 +0000 2013","323964089950932994",Y
"Tue Apr 16 01:00:33 +0000 2013","323964094136852480",Y
"Tue Apr 16 01:00:33 +0000 2013","323964094132666368",Y
"Tue Apr 16 01:00:34 +0000 2013","323964098331168769",Y
"Tue Apr 16 01:00:35 +0000 2013","323964102546448385",Y
"Tue Apr 16 01:00:37 +0000 2013","323964110935040000",Y
"Tue Apr 16 01:00:37 +0000 2013","323964110926663680",Y
"Tue Apr 16 01:00:37 +0000 2013","323964110897287168",Y
"Tue Apr 16 01:00:38 +0000 2013","323964115095805953",Y
"Tue Apr 16 01:00:38 +0000 2013","323964115104194560",Y
"Tue Apr 16 01:00:38 +0000 2013","323964115125170176",Y
"Tue Apr 16 01:00:39 +0000 2013","323964119285919744",Y
"Tue Apr 16 01:00:39 +0000 2013","323964119319465984",Y
"Tue Apr 16 01:00:40 +0000 2013","323964123484418048",Y
"Tue Apr 16 01:00:40 +0000 2013","323964123496988672",Y
"Tue Apr 16 01:00:40 +0000 2013","323964123501170689",Y
"Tue Apr 16 01:00:41 +0000 2013","323964127691288576",Y
"Tue Apr 16 01:00:42 +0000 2013","323964131898171392",Y
"Tue Apr 16 01:00:42 +0000 2013","323964131902386177",Y
"Tue Apr 16 01:00:42 +0000 2013","323964131889799168",Y
"Tue Apr 16 01:00:43 +0000 2013","323964136092475392",Y
"Tue Apr 16 01:00:43 +0000 2013","323964136092491776",Y
"Tue Apr 16 01:00:43 +0000 2013","323964136084099072",Y
"Tue Apr 16 01:00:43 +0000 2013","323964136092475394",Y
"Tue Apr 16 01:00:45 +0000 2013","323964144485285888",Y
"Tue Apr 16 01:00:46 +0000 2013","323964148662812674",Y
"Tue Apr 16 01:00:48 +0000 2013","323964157068185600",Y
"Tue Apr 16 01:00:49 +0000 2013","323964161228959745",Y
"Tue Apr 16 01:00:49 +0000 2013","323964161266688001",Y
"Tue Apr 16 01:00:49 +0000 2013","323964161262497793",Y
"Tue Apr 16 01:00:50 +0000 2013","323964165431635968",Y
"Tue Apr 16 01:00:50 +0000 2013","323964165460983809",Y
"Tue Apr 16 01:00:51 +0000 2013","323964169655291904",Y
"Tue Apr 16 01:00:52 +0000 2013","323964173820239873",Y
"Tue Apr 16 01:00:52 +0000 2013","323964173841223680",Y
"Tue Apr 16 01:00:52 +0000 2013","323964173849591809",Y
"Tue Apr 16 01:00:52 +0000 2013","323964173816041472",Y
"Tue Apr 16 01:00:53 +0000 2013","323964178022924289",Y
"Tue Apr 16 01:00:53 +0000 2013","323964178022952960",Y
"Tue Apr 16 01:00:54 +0000 2013","323964182238212097",Y
"Tue Apr 16 01:00:54 +0000 2013","323964182238228480",Y
"Tue Apr 16 01:00:55 +0000 2013","323964186407354368",Y
